date,facility_id,facility_name,country,region,storage_site_type,co2_emitted_tonnes,co2_captured_tonnes,co2_stored_tonnes,capture_efficiency_percent,storage_integrity_percent,anomaly_flag,notes
2024-02-11,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,14902.28,13022.83,12995.59,87.39,99.791,False,
2024-02-12,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,11867.25,10233.82,10291.54,86.24,100.564,False,
2024-02-13,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,14105.84,13700.92,13651.67,97.13,99.641,False,
2024-02-14,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,16775.54,15328.28,15337.61,91.37,100.061,False,
2024-02-15,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,13011.16,12926.86,12931.89,99.35,100.039,False,
2024-02-16,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,14866.9,14263.36,14172.52,95.94,99.363,False,
2024-02-17,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,13985.32,13491.76,13452.23,96.47,99.707,False,
2024-02-18,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,15488.16,13302.2,13243.05,85.89,99.555,False,
2024-02-19,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,14179.7,12358.93,12364.44,87.16,100.045,False,
2024-02-20,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,14275.9,13037.25,13040.47,91.32,100.025,False,
2024-02-21,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,15089.54,13615.52,13615.18,90.23,99.998,False,
2024-02-22,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,15333.14,13708.83,13651.23,89.41,99.58,False,
2024-02-23,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,13222.03,12399.08,12295.63,93.78,99.166,False,
2024-02-24,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,15266.61,15060.06,15079.33,98.65,100.128,False,
2024-02-25,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,13093.34,11995.82,11947.46,91.62,99.597,False,
2024-02-26,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,13572.8,12754.35,12681.99,93.97,99.433,False,
2024-02-27,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,14152.21,13330.39,13331.2,94.19,100.006,False,
2024-02-28,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,16546.93,15500.21,15443.06,93.67,99.631,False,
2024-02-29,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,14654.97,13917.29,13877.6,94.97,99.715,False,
2024-03-01,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,15226.33,12911.16,12898.76,84.79,99.904,False,
2024-03-02,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,14608.17,13859.74,13842.84,94.88,99.878,False,
2024-03-03,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,14162.91,13987.61,13902.08,98.76,99.389,False,
2024-03-04,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,14729.88,,,87.87,99.604,True,Simulated missing capture/storage readings.
2024-03-05,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,15086.73,13852.11,13847.37,91.82,99.966,False,
2024-03-06,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,16157.3,15523.32,15500.27,96.08,99.852,False,
2024-03-07,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,16192.25,16016.68,15968.38,98.92,99.698,False,
2024-03-08,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,13556.95,13460.28,13450.34,99.29,99.926,False,
2024-03-09,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,14515.41,13338.4,13337.67,91.89,99.995,False,
2024-03-10,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,17710.44,16679.57,16719.37,94.18,100.239,False,
2024-03-11,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,15872.72,14867.01,14818.49,93.66,99.674,False,
2024-03-12,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,13785.13,12604.56,12497.56,91.44,99.151,False,
2024-03-13,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,16445.35,14964.36,14885.39,90.99,99.472,False,
2024-03-14,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,14096.95,12149.28,12165.27,86.18,100.132,False,
2024-03-15,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,16130.01,15985.49,15969.24,99.1,99.898,False,
2024-03-16,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,17335.35,15854.12,15752.85,91.46,99.361,False,
2024-03-17,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,15316.88,15185.44,15097.63,99.14,99.422,False,
2024-03-18,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,16378.08,15222.65,15189.77,92.95,99.784,False,
2024-03-19,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,14304.73,13475.29,13425.99,94.2,99.634,False,
2024-03-20,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,16031.2,14302.38,14272.55,89.22,99.791,False,
2024-03-21,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,14264.95,14224.15,14215.06,99.71,99.936,False,
2024-03-22,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,15692.41,14135.72,14144.09,90.08,100.059,False,
2024-03-23,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,14845.09,13495.01,13402.87,90.91,99.317,False,
2024-03-24,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,15261.03,13961.16,13954.02,91.48,99.949,False,
2024-03-25,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,16211.52,14688.24,14609.58,90.6,99.464,False,
2024-03-26,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,16203.56,14286.49,14183.61,88.17,99.28,False,
2024-03-27,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,15223.92,14134.42,14131.84,92.84,99.982,False,
2024-03-28,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,14464.5,12812.8,12824.9,88.58,100.094,False,
2024-03-29,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,16538.86,14341.66,14382.08,86.71,100.282,False,
2024-03-30,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,13641.4,11995.94,12019.9,87.94,100.2,False,
2024-03-31,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,15047.66,14337.0,14342.54,95.28,100.039,False,
2024-04-01,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,17729.93,16342.87,16248.43,92.18,99.422,False,
2024-04-02,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,15053.12,13870.94,13784.57,92.15,99.377,False,
2024-04-03,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,16170.66,15287.62,15221.85,94.54,99.57,False,
2024-04-04,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,16078.11,14225.74,14145.46,88.48,99.436,False,
2024-04-05,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,15407.15,14036.51,13975.59,91.1,99.566,False,
2024-04-06,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,16551.41,14355.47,14315.78,86.73,99.724,False,
2024-04-07,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,17590.83,16039.31,15959.98,91.18,99.505,False,
2024-04-08,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,13976.96,13033.35,13005.64,93.25,99.787,False,
2024-04-09,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,14394.84,13413.25,13331.12,93.18,99.388,False,
2024-04-10,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,14379.83,13436.01,13408.64,93.44,99.796,False,
2024-04-11,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,15920.24,13814.89,13814.93,86.78,100.0,False,
2024-04-12,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,16042.27,14012.84,13988.27,87.35,99.825,False,
2024-04-13,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,13124.6,11779.37,11826.93,89.75,100.404,False,
2024-04-14,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,15237.6,14980.42,14904.13,98.31,99.491,False,
2024-04-15,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,13976.72,12004.51,11913.25,85.89,99.24,False,
2024-04-16,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,16322.81,14501.08,14520.15,88.84,100.132,False,
2024-04-17,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,15564.2,14248.9,14258.09,91.55,100.065,False,
2024-04-18,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,16685.57,15241.71,15157.42,91.35,99.447,False,
2024-04-19,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,14403.7,13853.57,13869.57,96.18,100.116,False,
2024-04-20,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,12341.29,12048.32,12066.99,97.63,100.155,False,
2024-04-21,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,16803.35,15058.33,14983.03,89.62,99.5,False,
2024-04-22,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,14499.37,13798.28,13817.8,95.16,100.141,False,
2024-04-23,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,14756.49,14176.96,14114.33,96.07,99.558,False,
2024-04-24,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,14515.87,13209.92,13196.26,91.0,99.897,False,
2024-04-25,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,14287.83,13574.07,13501.85,95.0,99.468,False,
2024-04-26,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,14839.23,14824.39,14863.58,99.9,100.264,False,
2024-04-27,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,15270.15,14639.12,14627.08,95.87,99.918,False,
2024-04-28,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,15362.72,14858.49,14913.01,96.72,100.367,False,
2024-04-29,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,16159.81,14787.16,14851.62,91.51,100.436,False,
2024-04-30,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,16431.46,13920.34,13964.05,84.72,100.314,False,
2024-05-01,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,12565.91,11311.27,11283.85,90.02,99.758,False,
2024-05-02,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,14823.89,12724.63,12721.59,85.84,99.976,False,
2024-05-03,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,14703.03,13050.93,13063.79,88.76,100.099,False,
2024-05-04,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,12128.73,10448.73,10349.37,86.15,99.049,False,
2024-05-05,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,16819.81,15380.7,15353.52,91.44,99.823,False,
2024-05-06,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,14642.21,14037.7,13972.46,95.87,99.535,False,
2024-05-07,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,14672.72,13595.11,13547.77,92.66,99.652,False,
2024-05-08,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,14865.46,13139.46,13139.18,88.39,99.998,False,
2024-05-09,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,14017.86,12722.81,12687.06,90.76,99.719,False,
2024-05-10,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,14342.17,13709.23,13675.32,95.59,99.753,False,
2024-05-11,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,14731.81,12776.55,12738.76,86.73,99.704,False,
2024-05-12,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,14989.37,13987.34,13909.9,93.32,99.446,False,
2024-05-13,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,14059.88,13235.75,13175.82,94.14,99.547,False,
2024-05-14,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,15039.84,13109.56,13134.61,87.17,100.191,False,
2024-05-15,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,15675.43,14563.21,14621.89,92.9,100.403,False,
2024-05-16,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,14791.0,13154.37,13122.9,88.93,99.761,False,
2024-05-17,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,11264.24,10570.3,10579.36,93.84,100.086,False,
2024-05-18,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,15015.36,13528.1,13523.23,90.1,99.964,False,
2024-05-19,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,13925.18,12926.21,12916.03,92.83,99.921,False,
2024-05-20,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,13665.54,12384.48,12363.99,90.63,99.835,False,
2024-05-21,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,14962.59,12934.0,12877.23,86.44,99.561,False,
2024-05-22,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,15479.0,15014.51,15017.68,97.0,100.021,False,
2024-05-23,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,15581.03,14539.33,14520.93,93.31,99.873,False,
2024-05-24,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,15077.46,13705.94,13617.22,90.9,99.353,False,
2024-05-25,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,14169.23,12291.85,12250.95,86.75,99.667,False,
2024-05-26,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,14512.89,13495.13,13422.4,92.99,99.461,False,
2024-05-27,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,15317.17,12884.65,12889.04,84.12,100.034,False,
2024-05-28,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,15518.51,14086.02,14091.4,90.77,100.038,False,
2024-05-29,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,16248.43,15890.18,15859.87,97.8,99.809,False,
2024-05-30,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,13575.81,11786.52,11829.35,86.82,100.363,False,
2024-05-31,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,14556.34,13298.73,13298.46,91.36,99.998,False,
2024-06-01,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,15553.05,14323.53,14330.36,92.09,100.048,False,
2024-06-02,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,14207.58,12907.24,12912.74,90.85,100.043,False,
2024-06-03,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,16419.09,16251.96,16212.37,98.98,99.756,False,
2024-06-04,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,14322.21,14035.07,14003.8,98.0,99.777,False,
2024-06-05,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,14918.99,14654.27,14621.51,98.23,99.776,False,
2024-06-06,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,15199.68,14389.44,14349.01,94.67,99.719,False,
2024-06-07,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,14059.44,13111.09,13141.95,93.25,100.235,False,
2024-06-08,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,13992.89,13312.22,13384.98,95.14,100.547,False,
2024-06-09,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,13529.94,12264.99,12208.55,90.65,99.54,False,
2024-06-10,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,13023.84,11710.21,11699.53,89.91,99.909,False,
2024-06-11,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,14611.24,13356.66,13351.42,91.41,99.961,False,
2024-06-12,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,12697.02,11064.61,10992.9,87.14,99.352,False,
2024-06-13,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,16367.95,14051.07,14071.79,85.85,100.147,False,
2024-06-14,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,12923.03,10983.37,10951.76,84.99,99.712,False,
2024-06-15,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,12910.83,12688.88,12633.75,98.28,99.566,False,
2024-06-16,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,14161.01,12323.21,12262.04,87.02,99.504,False,
2024-06-17,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,15038.17,13199.01,13109.07,87.77,99.319,False,
2024-06-18,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,13066.91,12790.33,12802.07,97.88,100.092,False,
2024-06-19,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,13866.96,12739.88,12779.73,91.87,100.313,False,
2024-06-20,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,13001.73,11669.27,11617.15,89.75,99.553,False,
2024-06-21,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,12540.41,11641.29,11602.27,92.83,99.665,False,
2024-06-22,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,12124.43,11976.66,11953.52,98.78,99.807,False,
2024-06-23,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,13634.11,11795.15,11815.6,86.51,100.173,False,
2024-06-24,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,14534.96,12712.12,12651.22,87.46,99.521,False,
2024-06-25,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,12052.4,11384.46,11356.97,94.46,99.759,False,
2024-06-26,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,11345.36,9754.53,9739.03,85.98,99.841,False,
2024-06-27,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,12674.21,11859.24,11875.65,93.57,100.138,False,
2024-06-28,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,12557.87,10809.21,10820.41,86.08,100.104,False,
2024-06-29,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,15808.13,14962.19,14984.04,94.65,100.146,False,
2024-06-30,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,13874.64,12317.88,12303.52,88.78,99.883,False,
2024-07-01,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,12090.91,11892.68,11866.6,98.36,99.781,False,
2024-07-02,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,13161.96,12823.4,12779.69,97.43,99.659,False,
2024-07-03,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,14084.12,13690.82,13667.28,97.21,99.828,False,
2024-07-04,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,13358.74,11809.22,11788.32,88.4,99.823,False,
2024-07-05,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,13574.13,13140.17,13109.54,96.8,99.767,False,
2024-07-06,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,14476.17,14080.39,14030.42,97.27,99.645,False,
2024-07-07,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,14229.17,13029.63,12976.04,91.57,99.589,False,
2024-07-08,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,13423.41,11274.4,11265.13,83.99,99.918,False,
2024-07-09,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,13471.62,11962.13,11930.61,88.8,99.737,False,
2024-07-10,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,13672.64,12068.13,12075.52,88.26,100.061,False,
2024-07-11,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,12459.7,11521.98,11587.73,92.47,100.571,False,
2024-07-12,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,14086.46,12338.84,12355.93,87.59,100.139,False,
2024-07-13,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,14005.92,12967.04,12965.88,92.58,99.991,False,
2024-07-14,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,10888.4,10105.76,10061.32,92.81,99.56,False,
2024-07-15,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,13807.0,13224.57,13193.69,95.78,99.767,False,
2024-07-16,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,13761.4,12365.92,12350.15,89.86,99.872,False,
2024-07-17,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,14220.0,12844.61,12809.99,90.33,99.73,False,
2024-07-18,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,12418.59,10907.15,10872.78,87.83,99.685,False,
2024-07-19,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,13356.48,12989.3,12907.2,97.25,99.368,False,
2024-07-20,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,12884.98,11468.7,11440.87,89.01,99.757,False,
2024-07-21,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,13533.92,12785.7,12760.06,94.47,99.799,False,
2024-07-22,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,13735.91,12597.31,12556.67,91.71,99.677,False,
2024-07-23,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,11329.51,9513.1,9458.15,83.97,99.422,False,
2024-07-24,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,11161.7,10711.26,10659.41,95.96,99.516,False,
2024-07-25,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,11862.86,11851.0,11796.29,99.9,99.538,False,
2024-07-26,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,11334.93,11116.61,11017.5,98.07,99.108,False,
2024-07-27,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,12531.99,11445.07,11381.57,91.33,99.445,False,
2024-07-28,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,10281.61,9047.79,9019.11,88.0,99.683,False,
2024-07-29,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,13880.28,13632.21,13556.96,98.21,99.448,False,
2024-07-30,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,11758.3,10421.56,10421.79,88.63,100.002,False,
2024-07-31,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,13684.24,13359.23,13310.15,97.62,99.633,False,
2024-08-01,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,13042.32,11809.2,11805.54,90.55,99.969,False,
2024-08-02,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,12558.83,10839.12,10850.25,86.31,100.103,False,
2024-08-03,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,11707.94,11258.36,11269.71,96.16,100.101,False,
2024-08-04,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,12182.05,10489.46,10465.7,86.11,99.773,False,
2024-08-05,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,13465.05,13366.06,13344.7,99.26,99.84,False,
2024-08-06,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,12073.0,11481.52,11447.63,95.1,99.705,False,
2024-08-07,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,13522.43,11628.12,11599.0,85.99,99.75,False,
2024-08-08,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,13391.47,12938.83,12915.89,96.62,99.823,False,
2024-08-09,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,12621.75,12032.91,12026.47,95.33,99.946,False,
2024-08-10,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,13225.1,12489.23,12420.23,94.44,99.447,False,
2024-08-11,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,11859.8,11642.48,11618.9,98.17,99.797,False,
2024-08-12,F-D04,Delta Storage,Australia,Queensland,Saline Aquifer,12683.93,11613.16,11621.76,91.56,100.074,False,
